1, 314.144403, 299.144403
2, 294.144412, 279.144412
3, 240.044403, 225.044403
4, 216.219310, 201.219310
5, 216.219310, 201.219310
6, 210.877477, 195.877477
7, 210.877477, 195.877477
8, 210.877477, 195.877477
9, 210.877477, 195.877477
10, 210.877477, 195.877477
11, 210.877477, 195.877477
12, 210.877477, 195.877477
13, 210.877477, 195.877477
14, 210.877477, 195.877477
15, 210.877477, 195.877477
16, 210.877477, 195.877477
17, 210.877477, 195.877477
18, 210.877477, 195.877477
19, 210.877477, 195.877477
20, 210.877477, 195.877477
21, 202.943492, 187.943492
22, 202.943492, 187.943492
23, 202.943492, 187.943492
24, 202.943492, 187.943492
25, 202.943492, 187.943492
26, 202.943492, 187.943492
27, 202.943492, 187.943492
28, 202.943492, 187.943492
29, 202.943492, 187.943492
30, 202.943492, 187.943492
31, 202.943492, 187.943492
32, 202.943492, 187.943492
33, 202.943492, 187.943492
34, 202.943492, 187.943492
35, 202.943492, 187.943492
36, 202.943492, 187.943492
37, 202.943492, 187.943492
38, 202.943492, 187.943492
39, 202.943492, 187.943492
40, 202.943492, 187.943492
41, 202.943492, 187.943492
42, 202.943492, 187.943492
43, 202.943492, 187.943492
44, 202.943492, 187.943492
45, 202.943492, 187.943492
46, 202.943492, 187.943492
47, 202.943492, 187.943492
48, 202.943492, 187.943492
49, 202.943492, 187.943492
50, 202.943492, 187.943492
51, 202.943492, 187.943492
52, 202.943492, 187.943492
53, 202.943492, 187.943492
54, 202.943492, 187.943492
55, 202.943492, 187.943492
56, 202.943492, 187.943492
57, 202.943492, 187.943492
58, 202.943492, 187.943492
59, 202.943492, 187.943492
60, 202.943492, 187.943492
61, 202.943492, 187.943492
62, 202.943492, 187.943492
63, 202.943492, 187.943492
64, 202.943492, 187.943492
65, 202.943492, 187.943492
66, 202.943492, 187.943492
67, 202.943492, 187.943492
68, 202.943492, 187.943492
69, 202.943492, 187.943492
70, 202.943492, 187.943492
71, 202.943492, 187.943492
72, 202.943492, 187.943492
73, 202.943492, 187.943492
74, 202.943492, 187.943492
75, 202.943492, 187.943492
76, 202.943492, 187.943492
77, 202.943492, 187.943492
78, 202.943492, 187.943492
79, 202.943492, 187.943492
80, 202.943492, 187.943492
81, 202.943492, 187.943492
82, 202.943492, 187.943492
83, 202.943492, 187.943492
84, 202.943492, 187.943492
85, 202.943492, 187.943492
86, 202.943492, 187.943492
87, 202.943492, 187.943492
88, 202.943492, 187.943492
89, 202.943492, 187.943492
90, 202.943492, 187.943492
91, 202.943492, 187.943492
92, 202.943492, 187.943492
93, 202.943492, 187.943492
94, 202.943492, 187.943492
95, 202.943492, 187.943492
96, 202.943492, 187.943492
97, 202.943492, 187.943492
98, 202.943492, 187.943492
99, 202.943492, 187.943492
100, 202.943492, 187.943492
101, 202.943492, 187.943492
102, 202.943492, 187.943492
103, 202.943492, 187.943492
104, 202.943492, 187.943492
105, 202.943492, 187.943492
106, 202.943492, 187.943492
107, 202.943492, 187.943492
108, 202.943492, 187.943492
109, 202.943492, 187.943492
110, 202.943492, 187.943492
111, 202.943492, 187.943492
112, 202.943492, 187.943492
113, 202.943492, 187.943492
114, 202.943492, 187.943492
115, 202.943492, 187.943492
116, 202.943492, 187.943492
117, 202.943492, 187.943492
118, 202.943492, 187.943492
119, 202.943492, 187.943492
120, 202.943492, 187.943492
121, 202.943492, 187.943492
122, 202.943492, 187.943492
123, 202.943492, 187.943492
124, 202.943492, 187.943492
125, 202.943492, 187.943492
126, 202.943492, 187.943492
127, 202.943492, 187.943492
128, 202.943492, 187.943492
129, 202.943492, 187.943492
130, 202.943492, 187.943492
131, 202.943492, 187.943492
132, 202.943492, 187.943492
133, 202.943492, 187.943492
134, 202.943492, 187.943492
135, 202.943492, 187.943492
136, 202.943492, 187.943492
137, 202.943492, 187.943492
138, 202.943492, 187.943492
139, 202.943492, 187.943492
140, 202.943492, 187.943492
141, 202.943492, 187.943492
142, 202.943492, 187.943492
143, 202.943492, 187.943492
144, 202.943492, 187.943492
145, 202.943492, 187.943492
146, 202.943492, 187.943492
147, 202.943492, 187.943492
148, 202.943492, 187.943492
149, 202.943492, 187.943492
150, 202.943492, 187.943492
151, 202.943492, 187.943492
152, 202.943492, 187.943492
153, 202.943492, 187.943492
154, 202.943492, 187.943492
155, 202.943492, 187.943492
156, 202.943492, 187.943492
157, 202.943492, 187.943492
158, 202.943492, 187.943492
159, 202.943492, 187.943492
160, 202.943492, 187.943492
161, 202.943492, 187.943492
162, 202.943492, 187.943492
163, 202.943492, 187.943492
164, 202.943492, 187.943492
165, 202.943492, 187.943492
166, 202.943492, 187.943492
167, 202.943492, 187.943492
168, 202.943492, 187.943492
169, 202.943492, 187.943492
170, 202.943492, 187.943492
171, 202.943492, 187.943492
172, 202.943492, 187.943492
173, 202.943492, 187.943492
174, 202.943492, 187.943492
175, 202.943492, 187.943492
176, 202.943492, 187.943492
177, 202.943492, 187.943492
178, 202.943492, 187.943492
179, 202.943492, 187.943492
