264746.436542 3806689.317239
264729.697058 3806635.111207
264716.062272 3806602.948878
264703.339892 3806607.555545
264599.062200 3806652.353437
264581.505052 3806660.378244
264551.226011 3806672.923718
264540.561907 3806677.635932
264525.497058 3806651.229343
264494.054972 3806625.917659
264437.425320 3806580.331968
264413.820615 3806563.507989
264388.736844 3806543.292986
264360.912618 3806520.862544
264343.698926 3806506.871132
264329.378135 3806511.352210
264278.975368 3806530.018658
264267.878611 3806500.123620
264243.670422 3806429.010388
264183.663406 3806382.910170
264141.829693 3806349.312594
264082.472750 3806303.381542
264074.027240 3806276.453471
264068.281489 3806245.686341
264094.425344 3806169.988390
264093.333700 3806165.236945
264075.611917 3806139.998893
264055.928149 3806124.685955
264046.218777 3806107.697849
263976.715702 3806130.361390
263953.811957 3806139.254547
263921.491682 3806151.000857
263856.857298 3806171.918667
263843.862269 3806176.125478
263787.450449 3806193.941803
263783.427778 3806196.788632
263727.028764 3806217.307564
263723.752105 3806225.633631
263722.613265 3806239.723540
263720.147348 3806234.508676
263705.920350 3806237.542478
263683.658689 3806250.395973
