262865.797045 3811160.003783
262846.258191 3811135.680958
262864.166663 3811091.876861
262873.471289 3811070.331314
262878.233128 3811057.540803
262851.544485 3811046.463993
262857.596002 3811031.938575
262848.481904 3810989.926597
262902.320899 3810935.566158
262856.032894 3810925.111698
262891.686480 3810906.299065
262858.809092 3810870.167624
262886.160360 3810798.663514
262892.786651 3810789.334322
262895.311399 3810786.125121
262901.055735 3810767.451358
262904.314726 3810750.925205
262904.423556 3810716.155328
262906.536055 3810697.053018
262919.164520 3810676.162861
262886.805030 3810636.006839
262861.866203 3810562.226706
262921.732935 3810561.538068
262931.078266 3810499.902720
262931.427041 3810469.332370
262931.643954 3810449.143600
262931.848725 3810436.305774
263069.981152 3810200.484028
263088.520854 3810195.535546
263162.293925 3810173.214178
263248.224989 3810156.963531
263250.138449 3810146.382418
263254.579321 3810121.822265
263261.791680 3810086.354067
263263.782282 3810071.867540
263309.752850 3810068.488507
263331.019398 3810066.946143
263335.071624 3810080.588365
263377.321751 3810075.417235
263465.919234 3810020.017583
263467.163259 3810014.260402
263477.172267 3809981.502365
263547.797446 3809912.299916
263647.419927 3809878.960472
263646.599916 3809872.629784
263597.072736 3809842.443457
263601.846436 3809805.881288
263605.057509 3809768.162340
263683.729753 3809692.584270
263693.411327 3809666.217224
263713.885639 3809627.659765
263730.529572 3809596.475939
263740.331276 3809581.285896
263819.076361 3809501.618884
263838.358305 3809492.207118
263850.297694 3809488.944504
263882.219903 3809463.589698
263867.979206 3809437.967983
263885.582369 3809428.968946
264058.023356 3809342.126337
264128.198490 3809306.874654
264132.375930 3809305.008262
264147.497706 3809297.413755
264245.326466 3809251.544229
264287.510526 3809232.294971
264324.493555 3809215.163208
264369.971730 3809195.587499
264435.886031 3809166.304138
264492.413530 3809141.380837
264549.824282 3809115.193088
264604.886892 3809091.947840
264655.940297 3809069.741569
264739.328918 3809042.735553
264816.573289 3809018.441314
264854.651523 3809005.751638
264948.340799 3808976.909051
265034.866414 3808951.306584
265080.866098 3808937.110818
265132.096372 3808920.939804
265169.604365 3808908.614269
265242.595846 3808885.161710
265322.180928 3808860.763609
265443.580195 3808821.550132
265513.525555 3808799.187756
265577.283218 3808780.977429
265577.341958 3808781.077623
265597.190412 3808815.100986
265629.120458 3808869.462524
265726.455214 3809034.386520
265744.284750 3809083.707313
265751.523387 3809081.801788
265821.698552 3809059.590009
265874.491831 3809043.470070
265885.029719 3809040.029602
265932.673640 3809025.244913
265998.792656 3809004.727320
265984.810042 3808958.328036
266032.437120 3808941.019190
266156.819551 3808897.103076
266265.452726 3808857.110947
266345.315587 3808829.748823
266348.652198 3808828.573746
266409.096279 3808807.939486
266476.620378 3808784.044997
266550.280153 3808758.165898
266594.408568 3808743.041313
266664.171962 3808718.413881
266700.084981 3808706.812941
266690.796254 3808676.667013
266736.147770 3808660.553534
266720.715241 3808590.603428
266774.441546 3808573.522109
266835.498528 3808552.668919
266888.637858 3808535.402522
266935.185454 3808519.247964
267000.079810 3808496.567212
267004.284723 3808495.053011
267098.280896 3808463.071140
267102.854155 3808461.464646
267138.113075 3808449.101796
267125.391434 3808405.592523
267116.509895 3808376.043455
267182.647208 3808353.447019
267221.129454 3808344.041014
267269.169693 3808311.352965
267296.203559 3808247.056881
267308.928866 3808173.008499
267311.949472 3808129.065946
267304.465765 3808045.841049
