265608.092601 3807778.836839
265552.298539 3807785.487605

265552.298539 3807785.487605
265502.375186 3807791.802882

265502.375186 3807791.802882
265492.252454 3807793.818041

265492.252454 3807793.818041
265476.057763 3807795.683848

265476.057763 3807795.683848
265442.349595 3807800.031458

265442.349595 3807800.031458
265427.126181 3807813.166689

265470.899490 3808128.072103
265361.964708 3808166.289255

265270.750388 3808197.959790
265255.946306 3808203.657326

265255.946306 3808203.657326
265214.616162 3808219.719763

265582.704153 3811121.787896
265568.185724 3811130.629185

265568.185724 3811130.629185
265553.216844 3811139.743902

265553.216844 3811139.743902
265352.465661 3811262.493851

265352.465661 3811262.493851
265341.368416 3811269.078668

264887.197071 3811294.500562
264874.102629 3811297.063492

