266208.237111 3804505.776830
266250.536822 3804502.987504
266252.849768 3804509.473605
266254.962300 3804514.902568
266267.094647 3804507.680089
266355.513281 3804498.084724
266364.621968 3804498.877204
266374.218031 3804505.449257
266391.180442 3804502.201925
266428.056837 3804498.601169
266446.979645 3804502.573413
266448.223645 3804511.310787
266464.261531 3804497.736666
266483.474992 3804500.756703
266489.107772 3804507.184470
266493.376059 3804498.472541
266494.808514 3804507.385568
266506.335656 3804504.225173
266507.740323 3804513.203662
266518.874412 3804511.605470
266529.633810 3804510.616369
266528.753164 3804503.574818
266536.419883 3804503.096309
266543.695846 3804502.382454
266429.247830 3804512.829347
266286.940102 3804511.991186
266297.108321 3804497.658846
266295.804862 3804511.721387
266307.543878 3804510.386836
266345.398692 3804498.732619
266483.192213 3804508.209629
266540.921843 3804509.654125
266242.300966 3804496.005443
266265.579913 3804498.759873
266520.737878 3804506.166438
