"mutation_rate", 0.01
"crossover_rate", 0.2
197.353920
197.353920
196.361151
201.615031
198.927078
200.274913
196.845841
197.353920
199.220113
197.353920
196.845841
199.048431
198.927078
198.661348
201.135142
197.353920
198.927078
198.376861
196.361151
198.421683
198.540040
196.361151
197.885966
199.541669
198.764496
203.350966
198.661348
196.845841
198.421683
196.361151
