"mutation_rate", 0.5
"crossover_rate", 0.4
201.135142
198.764496
198.421683
199.220113
198.927078
197.885966
199.892905
197.885966
197.885966
198.661348
201.434355
201.135142
196.845841
196.361151
199.220113
199.541669
198.376861
197.353920
197.353920
200.925876
198.376861
197.885966
196.845841
198.661348
198.376861
198.376861
200.925876
198.764496
200.884283
200.274913
