"mutation_rate", 0.1
"crossover_rate", 0.7
197.353920
196.845841
197.885966
198.421683
196.361151
196.845841
199.220113
197.885966
196.845841
197.353920
198.421683
196.845841
196.845841
197.353920
197.885966
198.927078
198.927078
197.885966
196.361151
197.353920
196.845841
196.845841
198.661348
196.845841
197.885966
202.128988
196.361151
196.361151
196.361151
196.361151
