"mutation_rate", 0.01
"crossover_rate", 0.3
200.274913
196.845841
198.421683
197.353920
197.885966
196.845841
196.361151
203.260778
196.361151
197.353920
198.421683
202.677477
200.274913
197.885966
198.661348
201.615031
198.927078
197.353920
199.541669
197.353920
198.421683
199.892905
198.661348
197.353920
196.845841
198.661348
196.361151
196.845841
196.361151
196.361151
