"mutation_rate", 0.01
"crossover_rate", 0.4
202.128988
198.661348
198.661348
199.892905
198.927078
196.845841
196.845841
199.220113
196.361151
197.353920
198.661348
197.353920
197.353920
197.885966
199.541669
197.353920
198.927078
197.353920
197.885966
198.927078
196.845841
197.353920
197.885966
199.541669
202.076534
198.421683
197.885966
197.353920
202.677477
196.361151
