"mutation_rate", 0.02
"crossover_rate", 0.4
196.845841
197.353920
198.421683
197.885966
198.927078
198.661348
196.361151
202.677477
197.885966
196.361151
197.885966
199.541669
196.361151
197.353920
196.361151
198.421683
197.885966
197.885966
197.353920
199.892905
196.361151
198.661348
196.361151
198.421683
198.927078
198.927078
197.885966
196.845841
198.421683
197.885966
