"mutation_rate", 0.5
"crossover_rate", 0.1
199.048431
200.274913
196.361151
196.845841
197.353920
203.878963
196.845841
198.661348
196.845841
199.541669
199.541669
203.878963
202.544512
197.353920
197.885966
198.376861
202.076534
205.419834
196.361151
201.228422
198.661348
198.661348
198.421683
201.615031
196.845841
199.220113
197.353920
196.845841
197.353920
197.353920
