"mutation_rate", 0.05
"crossover_rate", 0.7
196.845841
196.845841
196.845841
196.845841
198.421683
202.128988
198.661348
196.845841
198.661348
196.361151
198.421683
199.892905
196.845841
197.885966
199.541669
196.845841
197.353920
198.421683
196.361151
197.353920
196.845841
196.361151
197.353920
196.845841
198.661348
196.361151
198.927078
196.361151
196.845841
198.421683
