"mutation_rate", 0.01
"crossover_rate", 0.5
196.845841
197.885966
198.421683
199.220113
199.220113
197.353920
196.845841
214.664783
196.361151
201.615031
198.927078
199.220113
197.353920
198.421683
201.135142
203.260778
200.688693
196.361151
202.128988
201.615031
201.135142
199.220113
197.885966
203.878963
207.478978
204.531882
199.048431
197.353920
198.421683
197.353920
