"mutation_rate", 0.5
"crossover_rate", 0.3
197.353920
198.421683
199.892905
196.361151
199.220113
201.000622
200.274913
199.048431
198.376861
198.376861
200.274913
196.361151
198.661348
198.376861
201.135142
198.376861
199.892905
199.048431
198.421683
196.361151
196.845841
198.421683
200.908867
197.885966
196.361151
196.845841
202.482933
198.421683
199.541669
202.786727
