"mutation_rate", 0.01
"crossover_rate", 0.9
199.541669
200.274913
206.693757
196.845841
196.361151
206.693757
196.845841
198.661348
209.137775
196.845841
197.885966
198.927078
210.901275
196.361151
197.353920
198.661348
199.541669
196.361151
211.816506
201.615031
202.128988
198.421683
204.531882
201.615031
216.622696
204.531882
199.541669
205.940072
202.677477
196.845841
