"mutation_rate", 0.2
"crossover_rate", 0.7
198.421683
198.421683
196.845841
196.845841
197.353920
198.540040
196.361151
197.885966
198.421683
197.353920
196.845841
196.845841
197.353920
196.845841
197.353920
196.845841
196.361151
196.845841
197.885966
196.845841
196.361151
199.892905
200.688693
198.421683
196.845841
198.927078
196.845841
199.892905
197.353920
197.353920
