"mutation_rate", 0.01
"crossover_rate", 0.7
199.892905
197.353920
198.421683
203.260778
198.661348
197.353920
203.878963
198.421683
199.220113
196.361151
202.677477
196.845841
196.845841
198.421683
197.885966
202.128988
197.885966
201.135142
199.220113
197.353920
201.135142
199.892905
197.885966
201.135142
198.661348
198.927078
208.294242
200.274913
202.677477
206.693757
