"mutation_rate", 0.5
"crossover_rate", 0.7
196.845841
196.361151
198.927078
198.376861
198.661348
198.927078
196.361151
198.421683
197.353920
202.482933
200.884283
198.927078
199.892905
198.661348
203.055132
198.927078
198.927078
200.688693
200.775343
196.361151
198.421683
198.927078
197.885966
199.892905
204.029704
202.677477
197.353920
206.693757
205.219137
199.541669
