"mutation_rate", 0.02
"crossover_rate", 0.5
196.845841
197.353920
198.421683
198.661348
196.361151
197.885966
196.361151
197.353920
197.885966
211.816506
198.421683
198.927078
196.361151
199.541669
198.661348
197.353920
197.885966
197.885966
196.845841
196.361151
197.353920
197.353920
198.421683
200.274913
198.421683
196.361151
196.845841
200.688693
197.885966
198.661348
