"mutation_rate", 0.5
"crossover_rate", 0.6
199.892905
198.764496
197.885966
198.927078
201.726348
198.927078
197.885966
197.885966
199.541669
196.845841
199.541669
198.927078
198.661348
199.220113
196.845841
198.661348
196.361151
198.540040
200.925876
198.421683
196.361151
202.128988
197.885966
197.885966
199.220113
201.135142
198.764496
201.135142
201.726348
201.000622
