"mutation_rate", 0.5
"crossover_rate", 0.5
201.135142
198.661348
199.048431
198.421683
199.541669
197.885966
196.845841
198.927078
196.845841
202.128988
202.677477
202.677477
196.361151
203.878963
199.892905
198.927078
197.885966
198.927078
197.885966
199.048431
198.376861
199.892905
197.885966
196.845841
196.361151
200.274913
197.353920
200.274913
199.220113
196.845841
