"mutation_rate", 0.01
"crossover_rate", 0.1
202.482933
196.845841
198.764496
199.541669
200.884283
201.032415
196.361151
196.361151
196.361151
199.892905
197.353920
203.350966
200.908867
198.540040
203.260778
203.350966
199.048431
196.361151
196.361151
198.421683
200.908867
198.661348
197.885966
198.764496
197.353920
199.048431
200.925876
198.764496
201.160276
196.845841
197.353920
