"mutation_rate", 0.02
"crossover_rate", 0.3
198.661348
197.353920
196.845841
197.885966
197.885966
199.541669
199.541669
197.885966
196.361151
202.677477
198.421683
196.361151
196.361151
197.353920
199.541669
198.927078
198.927078
196.361151
196.845841
196.845841
196.845841
197.353920
196.361151
198.540040
197.353920
196.361151
199.541669
196.361151
200.274913
196.361151
