263937.307149 3807777.719841
263915.413806 3807790.348312

263915.413806 3807790.348312
263873.121354 3807814.744308

263833.757507 3807837.592498
263820.950367 3807845.027006

264558.571700 3810252.408964
264552.642165 3810258.947381

264390.044068 3810452.777425
264264.842173 3810442.542841

264264.842173 3810442.542841
264224.382842 3810465.997645

