


258852.402922 3805857.521136
258898.797686 3805869.518641






258852.402922 3805857.521136
258862.838653 3805816.917833






258872.563582 3805779.080206
258892.901813 3805784.258727
259006.645480 3805814.206578






258872.563582 3805779.080206
258882.496529 3805741.274184






258806.221210 3805685.066013
258817.806876 3805687.455242






258941.459957 3805880.552098
258936.856467 3805902.766517
258936.640136 3805911.609022
258938.139482 3805926.589397






258941.459957 3805880.552098
258986.645038 3805891.758098






259167.085833 3805920.675281
259181.092908 3805919.518091






259126.935680 3805846.006252
259006.645480 3805814.206578






259126.935680 3805846.006252
259122.784254 3805812.178016
259121.697304 3805804.839950






259098.923256 3805576.124718
259142.459805 3805480.057694






259006.645480 3805814.206578
258996.968167 3805851.725223






259027.212366 3805737.084509
258919.818285 3805708.686541
258892.734376 3805702.896082






259027.212366 3805737.084509
259029.365169 3805729.758328
259077.051267 3805624.435412






259195.468106 3805675.700458
259077.051267 3805624.435412






259098.923256 3805576.124718
259201.642452 3805623.379880
259215.858521 3805631.097452






259215.858521 3805631.097452
259259.595921 3805532.972452






259215.858521 3805631.097452
259195.468106 3805675.700458






259152.860115 3805774.434983
259159.572040 3805791.969441
259162.287505 3805807.220456






259339.999703 3805859.086991
259166.931133 3805780.993811
259152.860115 3805774.434983






259181.092908 3805919.518091
259181.225839 3805920.310203






259339.999703 3805859.086991
259313.849275 3805916.887064






259347.267479 3805339.872459
259354.297745 3805340.612975






259308.858227 3805425.270142
259357.052578 3805447.410916






259308.858227 3805425.270142
259347.267479 3805339.872459






259142.459805 3805480.057694
259201.687612 3805506.858681






259308.858227 3805425.270142
259259.595921 3805532.972452






258937.467067 3805503.417961
258916.900147 3805536.411165
258903.552019 3805544.584818






259171.374306 3805416.592733
259198.852202 3805376.404110






259171.374306 3805416.592733
259142.459805 3805480.057694






259308.858227 3805425.270142
259249.834518 3805399.052166






259047.465691 3805330.131200
258992.733687 3805412.492428






259047.465691 3805330.131200
259080.900750 3805353.398104






259084.869340 3805357.461152
259152.245966 3805403.430331






259230.419577 3805326.829163
259347.267479 3805339.872459






259198.852202 3805376.404110
259230.419577 3805326.829163






258620.808417 3805632.428013
258607.238495 3805670.753965






258620.808417 3805632.428013
258594.542134 3805624.264553






258634.320077 3805593.033657
258632.039163 3805602.318111
258620.808417 3805632.428013






258593.405617 3805580.346607
258634.320077 3805593.033657






258634.320077 3805593.033657
258638.316587 3805579.792017
258638.619880 3805575.803438
258638.240804 3805571.626051
258637.217756 3805568.751055






258637.217756 3805568.751055
258632.716226 3805561.190003
258603.348509 3805531.988730






258903.552019 3805544.584818
258869.892287 3805594.726997
258838.222837 3805642.323347
258813.725574 3805674.974444
258806.221210 3805685.066013






259126.935680 3805846.006252
259131.671435 3805879.393933
259132.546460 3805885.750785






259027.212366 3805737.084509
259016.139876 3805776.430605






259142.459805 3805480.057694
258992.733687 3805412.492428






258659.715696 3805571.597708
258656.406327 3805584.121695
258652.851955 3805595.970475
258622.921628 3805678.821212
258604.136526 3805727.352400
258597.670264 3805745.141220






258591.003207 3805487.509904
258593.704677 3805489.931313
258613.015388 3805507.743748






258887.743666 3805536.221193
258856.348790 3805520.857370
258823.936591 3805505.313261
258796.155572 3805491.277678






258887.743666 3805536.221193
258899.531362 3805542.457608






258954.581480 3805568.266011
258979.646336 3805580.312579
259039.080933 3805607.298218






258992.733687 3805412.492428
258940.005857 3805490.050764
258937.467067 3805503.417961






259027.212366 3805737.084509
259137.150103 3805767.477601
259152.860115 3805774.434983






259098.923256 3805576.124718
258937.467067 3805503.417961






259098.923256 3805576.124718
259062.997751 3805573.617599
259041.680690 3805572.133213
259026.590976 3805571.983416
259006.818044 3805571.479765
258989.901616 3805570.097599
258979.790358 3805568.468708
258954.581480 3805568.266011






259195.468106 3805675.700458
259156.546363 3805763.017711
259152.860115 3805774.434983






259195.468106 3805675.700458
259246.274513 3805699.025026
259340.132152 3805730.331907
259355.132274 3805729.796960
259364.251073 3805726.466021






259215.858521 3805631.097452
259266.859091 3805654.010205
259350.894651 3805703.099606
259364.161412 3805722.990348






258611.440655 3805369.208581
258587.506171 3805352.369821






258796.155572 3805491.277678
258761.115737 3805471.525165
258742.913494 3805461.074573
258719.131161 3805446.935680
258674.165272 3805415.929910
258611.440655 3805369.208581






258853.475524 3805928.777851
258852.804961 3805921.728071
258848.949646 3805878.524935
258849.131642 3805868.357400
258852.402922 3805857.521136






259183.561227 3805920.249908
259181.092908 3805919.518091






259360.451146 3805579.161207
259357.584992 3805577.875384
259259.595921 3805532.972452






259366.177633 3805801.147562
259339.999703 3805859.086991






259368.010826 3805872.208566
259339.999703 3805859.086991






258774.499130 3805753.143847
258872.563582 3805779.080206






259024.640833 3805901.802485
258986.645038 3805891.758098






259019.681009 3805924.482380
259019.647019 3805923.761751
259020.218302 3805919.744737
